#DataThief /Users/brian/Documents/research/CeMDA_tidal_evol/Jensen_mass_radius_relation_calculations/trial.png Monday 28-Dec-2015 9:02:27 PM
301.7045, 13.4597
300.2412, 13.4597
298.785, 13.4597
297.3357, 13.4597
295.895, 13.436
294.4598, 13.436
293.0316, 13.436
291.6104, 13.436
290.196, 13.436
288.7885, 13.436
287.3879, 13.436
285.994, 13.436
284.6069, 13.436
283.2265, 13.436
281.8528, 13.436
280.4858, 13.436
279.1254, 13.436
277.7715, 13.436
276.4243, 13.436
275.0848, 13.4123
273.7506, 13.4123
272.4229, 13.4123
271.1016, 13.4123
269.7867, 13.4123
268.4782, 13.4123
267.176, 13.4123
265.8801, 13.4123
264.5906, 13.4123
263.3073, 13.4123
262.0302, 13.4123
260.7593, 13.4123
259.4946, 13.4123
258.236, 13.4123
256.9847, 13.3886
255.7382, 13.3886
254.4979, 13.3886
253.2635, 13.3886
252.0352, 13.3886
250.8127, 13.3886
249.5963, 13.3886
248.3857, 13.3886
247.181, 13.3886
245.9821, 13.3886
244.7891, 13.3886
243.6018, 13.3886
242.4203, 13.3886
241.2445, 13.3886
240.0744, 13.3886
238.9111, 13.3649
237.7523, 13.3649
236.5992, 13.3649
235.4516, 13.3649
234.3096, 13.3649
233.1732, 13.3649
232.0423, 13.3649
230.9167, 13.3649
229.7969, 13.3649
228.6823, 13.3649
227.5732, 13.3649
226.4694, 13.3649
225.3719, 13.3412
224.2789, 13.3412
223.1911, 13.3412
222.1086, 13.3412
221.0313, 13.3412
219.9593, 13.3412
218.8923, 13.3412
217.8308, 13.3412
216.7743, 13.3412
215.7229, 13.3412
214.6775, 13.3175
213.6362, 13.3175
212.6, 13.3175
211.569, 13.3175
210.5428, 13.3175
209.5217, 13.3175
208.5055, 13.3175
207.4942, 13.3175
206.4887, 13.2938
205.4872, 13.2938
204.4905, 13.2938
203.4987, 13.2938
202.5117, 13.2938
201.5295, 13.2938
200.5521, 13.2938
199.5794, 13.2938
198.6122, 13.2701
197.6489, 13.2701
196.6903, 13.2701
195.7363, 13.2701
194.787, 13.2701
193.8422, 13.2701
192.9021, 13.2701
191.9673, 13.2464
191.0362, 13.2464
190.1096, 13.2464
189.1876, 13.2464
188.27, 13.2464
187.3569, 13.2464
186.449, 13.2227
185.5446, 13.2227
184.6447, 13.2227
183.7492, 13.2227
182.858, 13.2227
181.971, 13.2227
181.0893, 13.1991
180.211, 13.1991
179.3369, 13.1991
178.4671, 13.1991
177.6015, 13.1991
176.7409, 13.1754
175.8836, 13.1754
175.0306, 13.1754
174.1817, 13.1754
173.3368, 13.1754
172.4961, 13.1754
171.6602, 13.1517
170.8277, 13.1517
169.999, 13.1517
169.1746, 13.1517
168.3548, 13.128
167.5383, 13.128
166.7257, 13.128
165.917, 13.128
165.1123, 13.128
164.3122, 13.1043
163.5152, 13.1043
162.7222, 13.1043
161.9329, 13.1043
161.1482, 13.0806
160.3667, 13.0806
159.5888, 13.0806
158.8148, 13.0806
158.0445, 13.0806
157.2787, 13.0569
156.5159, 13.0569
155.7567, 13.0569
155.0013, 13.0569
154.2502, 13.0332
153.502, 13.0332
152.7574, 13.0332
152.0166, 13.0332
151.28, 13.0095
150.5462, 13.0095
149.8161, 13.0095
149.0901, 12.9858
148.367, 12.9858
147.6474, 12.9858
146.9313, 12.9858
146.2192, 12.9621
145.5101, 12.9621
144.8043, 12.9621
144.102, 12.9621
143.4037, 12.9384
142.7082, 12.9384
142.016, 12.9384
141.3272, 12.9384
140.6423, 12.9146
139.9602, 12.9146
139.2814, 12.9146
138.6065, 12.891
137.9342, 12.891
137.2652, 12.891
136.6, 12.8673
135.9375, 12.8673
135.2782, 12.8673
134.6226, 12.8436
133.9697, 12.8436
133.3199, 12.8436
132.6739, 12.8199
132.0304, 12.8199
131.39, 12.8199
130.7532, 12.7962
