                           1                            2                            3                            4 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days 
                        6794      4.6691958412018451E-037      5.0251644554842694E-034      0.0000000000000000E+000 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      donor_index                      period_days                binary_separation                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                    xfer_fraction                          v_orb_1                          v_orb_2                         lg_F_irr                        log_J_orb                     log_abs_Jdot                  log_abs_jdot_mb                  log_abs_jdot_gr                  log_abs_jdot_ml                log_abs_jdot_tide                  log_abs_jdot_ls               log_abs_extra_jdot 
                              43          2.4291962115341611E+009                                1          6.0855254720178475E-001          3.0217801309658205E+000          1.2557545824050947E-001          6.7904584396009349E-001          1.2553978024222687E-001          2.3933876485811747E+000          2.8419675591083860E-004         -7.1628254856139206E-001          6.2952722678510258E-004          9.9990498269487749E-001         -1.2336808634177499E+001         -1.2336808634177499E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5116222522512794E+002          1.5812848406156874E-001          9.8403344876532177E+000          4.8820506911560862E+001          3.2120597325590658E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2120597325590658E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              44          2.4444460236604309E+009                                1          6.1209464203975927E-001          3.0334943484240275E+000          1.2567148758020852E-001          6.7913002898936359E-001          1.2556186512641668E-001          2.4031083245805438E+000          8.7305531565242940E-004         -7.1739516606772025E-001          6.2250530707844956E-004          9.9991200461458418E-001         -1.2336808634177499E+001         -1.2336808634177499E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5067856939009809E+002          1.5606247259359424E-001          9.8375709589745881E+000          4.8816478666266327E+001          3.2103449913685942E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2103449913685942E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              45          2.4602436142701383E+009                                1          6.1666700765066018E-001          3.0485824658986744E+000          1.2572641807098342E-001          6.7932256313877848E-001          1.2569895789849325E-001          2.4155243472857442E+000          2.1845982615336970E-004         -7.1876807455817460E-001          6.1523115760687334E-004          9.9991927876405584E-001         -1.2336808634177499E+001         -1.2336808634177499E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5005928686490458E+002          1.5385668402993763E-001          9.8337593315306311E+000          4.8812454467637984E+001          3.2083660827141436E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2083660827141436E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              46          2.4766169240932055E+009                                1          6.2004827555114195E-001          3.0597161644179924E+000          1.2571543347017711E-001          6.7947210829219873E-001          1.2569984504289627E-001          2.4247807562671477E+000          1.2401309862817862E-004         -7.1977998153605505E-001          6.0847076348804758E-004          9.9992603915817457E-001         -1.2384164464547590E+001         -1.2384164464547590E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4960560178880402E+002          1.5188894492555780E-001          9.8311789267749763E+000          4.8808450394524002E+001          3.2061923641325258E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2061923641325258E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              47          2.4936297261315899E+009                                1          6.2444819919636196E-001          3.0741737974183971E+000          1.2581220374930632E-001          6.7962596038784151E-001          1.2581179934469158E-001          2.4366946389105846E+000          3.2143615848807581E-006         -7.2108693902995835E-001          6.0144632871658764E-004          9.9993306359294609E-001         -1.2384164464547590E+001         -1.2384164464547590E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4901972022266577E+002          1.4978202237637328E-001          9.8276861116608440E+000          4.8804434245925925E+001          3.2042581945346349E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2042581945346349E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              48          2.5112802787272220E+009                                1          6.2768276405701806E-001          3.0847805483672248E+000          1.2580666408175062E-001          6.7978634067594756E-001          1.2579131511997096E-001          2.4455315324810463E+000          1.2201924882486972E-004         -7.2202920647427138E-001          5.9489452172165611E-004          9.9993961539994092E-001         -1.2430397211269218E+001         -1.2430397211269218E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4859286403064664E+002          1.4789546355934574E-001          9.8253184013344832E+000          4.8800428111444738E+001          3.2021504088593531E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2021504088593531E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              49          2.5296154679702339E+009                                1          6.3190877204006557E-001          3.0986110195162562E+000          1.2590212385010341E-001          6.7995389771414039E-001          1.2587736380530609E-001          2.4569467993966470E+000          1.9669974051595731E-004         -7.2325249456719343E-001          5.8808858063369885E-004          9.9994642134102896E-001         -1.2430397211269218E+001         -1.2430397211269218E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4803914186874081E+002          1.4587680276665566E-001          9.8220822753378609E+000          4.8796405237901155E+001          3.2002773364372594E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2002773364372594E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              50          2.5486219993602524E+009                                1          6.3497929167681644E-001          3.1086405868350986E+000          1.2589944439696249E-001          6.8012830583913719E-001          1.2583343165806732E-001          2.4653244055637180E+000          5.2460413759151611E-004         -7.2412218679852813E-001          5.8172984573541780E-004          9.9995278007592714E-001         -1.2475532148017129E+001         -1.2475532148017129E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4764026262694563E+002          1.4406653458667609E-001          9.8199491428812617E+000          4.8792388325011196E+001          3.1982492028917655E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1982492028917655E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              51          2.5683391345295501E+009                                1          6.3900839174095225E-001          3.1217767795070892E+000          1.2599164543961738E-001          6.8031066920224725E-001          1.2589138992623167E-001          2.4761873566811290E+000          7.9636513223394021E-004         -7.2525880670270537E-001          5.7513337461070847E-004          9.9995937654705191E-001         -1.2475532148017129E+001         -1.2475532148017129E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4712031811632880E+002          1.4213291642295864E-001          9.8169873912585768E+000          4.8788354080684186E+001          3.1964395300364341E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1964395300364341E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              52          2.5887492531643767E+009                                1          6.4416669186111675E-001          3.1385543097975717E+000          1.2603958656213302E-001          6.8050059740295310E-001          1.2607100795820217E-001          2.4899613445565598E+000         -2.4923570119749633E-004         -7.2670234464055738E-001          5.6830506222807747E-004          9.9996620485943455E-001         -1.2475532148017129E+001         -1.2475532148017129E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4646060989756469E+002          1.4006954591459855E-001          9.8130588899133233E+000          4.8784333901824709E+001          3.1943849541038347E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1943849541038347E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              53          2.6087093465434418E+009                                1          6.4803562936056691E-001          3.1511087699082241E+000          1.2601091218060673E-001          6.8068704460623164E-001          1.2613104523690843E-001          2.5003372246951265E+000         -9.5244637096332659E-004         -7.2776190432103416E-001          5.6227157320175249E-004          9.9997223834846094E-001         -1.2519594041533383E+001         -1.2519594041533383E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4597063715272114E+002          1.3830613672007130E-001          9.8103023611155766E+000          4.8780567998190421E+001          3.1921263097417835E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1921263097417835E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              54          2.6300977302540731E+009                                1          6.5093666765895186E-001          3.1605060723431597E+000          1.2605277122231795E-001          6.8088775639810784E-001          1.2607165389621000E-001          2.5082007287703898E+000         -1.4977731558599644E-004         -7.2853538052677969E-001          5.5641598121521617E-004          9.9997809394044745E-001         -1.2562607159027129E+001         -1.2562607159027129E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4560612427301396E+002          1.3666216635939024E-001          9.8084790971038576E+000          4.8776670626411061E+001          3.1902318791744818E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1902318791744818E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              55          2.6526250297422981E+009                                1          6.5479728629646106E-001          3.1729901126648126E+000          1.2614461123298829E-001          6.8110055299108141E-001          1.2610571888073827E-001          2.5185408108660101E+000          3.0841069378319947E-004         -7.2956540944163528E-001          5.5024858324133439E-004          9.9998426133842133E-001         -1.2562607159027129E+001         -1.2562607159027129E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4512399469410184E+002          1.3488125364929038E-001          9.8058602796164571E+000          4.8772688687632339E+001          3.1885170776850082E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1885170776850082E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              56          2.6760974435972428E+009                                1          6.5977302809176797E-001          3.1890439885311950E+000          1.2619039531756479E-001          6.8132381107798023E-001          1.2625415752664110E-001          2.5317391791202395E+000         -5.0503056949118929E-004         -7.3088704527820469E-001          5.4382243714571525E-004          9.9999068748451692E-001         -1.2562607159027129E+001         -1.2562607159027129E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4450780162955834E+002          1.3297006686913401E-001          9.8023178436580309E+000          4.8768685562816572E+001          3.1865634193088432E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1865634193088432E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              57          2.7004895212445903E+009                                1          6.6167647337083069E-001          3.1951746379737394E+000          1.2618656265205783E-001          6.8155653281331263E-001          1.2607361326751712E-001          2.5369994319616578E+000          8.9590027297001837E-004         -7.3135329703786345E-001          5.3831860219608508E-004          9.9999619131946649E-001         -1.2646583392158067E+001         -1.2646583392158067E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4427446229762703E+002          1.3149798793008569E-001          9.8015236341496887E+000          4.8764687264129520E+001          3.1844418540521740E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1844418540521740E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              58          2.7210977395152569E+009                                1          6.6593900033620312E-001          3.2088821798155385E+000          1.2624022230807880E-001          6.8175476408593438E-001          1.2620804177417211E-001          2.5482602898240350E+000          2.5498005875306641E-004         -7.3246266607521027E-001          5.3309135100311857E-004          1.0000014185706594E+000         -1.2595767075101781E+001         -1.2595767075101781E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4375343838369790E+002          1.2994266544676830E-001          9.7985463121872396E+000          4.8761381368765093E+001          3.1831388175804850E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1831388175804850E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              59          2.7446732470646935E+009                                1          6.6924296175550346E-001          3.2194870304636121E+000          1.2622907409972861E-001          6.8198246697623177E-001          1.2620621488033709E-001          2.5570697429656790E+000          1.8112594069301480E-004         -7.3329532021865329E-001          5.2775704142545607E-004          1.0000067528802372E+000         -1.2645382834847268E+001         -1.2645382834847268E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4335294872692853E+002          1.2843036496741109E-001          9.7965285864207328E+000          4.8757732539606053E+001          3.1812354862909014E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1812354862909014E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              60          2.7703395665587635E+009                                1          6.7368040435235577E-001          3.2337026426440727E+000          1.2631159391832414E-001          6.8223196856181079E-001          1.2630210849140022E-001          2.5687868276884700E+000          7.5101097180386932E-005         -7.3441472012852105E-001          5.2194965451709510E-004          1.0000125602671455E+000         -1.2645382834847268E+001         -1.2645382834847268E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4281887030163011E+002          1.2673763360563170E-001          9.7936275922332694E+000          4.8753886340535516E+001          3.1794583174694921E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1794583174694921E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              61          2.7975526412089376E+009                                1          6.7679733763023620E-001          3.2436692667240368E+000          1.2628985997104381E-001          6.8249778497588731E-001          1.2624927169523550E-001          2.5771119163730760E+000          3.2149314814508925E-004         -7.3516952033018135E-001          5.1644217658196464E-004          1.0000180677450807E+000         -1.2693824847117972E+001         -1.2693824847117972E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4244687120476559E+002          1.2520752765278456E-001          9.7919368431284575E+000          4.8749950062929479E+001          3.1775331947545311E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1775331947545311E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              62          2.8260721536205134E+009                                1          6.8092393022679654E-001          3.2568408473888155E+000          1.2637335132249178E-001          6.8277840506124154E-001          1.2629326952882547E-001          2.5880082821862236E+000          6.3409391462498270E-004         -7.3617611281967632E-001          5.1067029716934443E-004          1.0000238396244931E+000         -1.2693824847117972E+001         -1.2693824847117972E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4195750934859137E+002          1.2355756763538389E-001          9.7894490560478378E+000          4.8745951450053973E+001          3.1757823707126370E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1757823707126370E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              63          2.8557258715147371E+009                                1          6.8621838563929938E-001          3.2737012036393036E+000          1.2640972775916251E-001          6.8307214674549555E-001          1.2645342636534002E-001          2.6018597274604622E+000         -3.4557075623453247E-004         -7.3746772758875589E-001          5.0466887325468308E-004          1.0000298410484079E+000         -1.2693824847117972E+001         -1.2693824847117972E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4133508337906207E+002          1.2179067024444987E-001          9.7860395897329155E+000          4.8741941228460988E+001          3.1738141254447928E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1738141254447928E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              64          2.8856857762687039E+009                                1          6.9007128103743320E-001          3.2859436177365007E+000          1.2636755725825483E-001          6.8337082955805450E-001          1.2647390781760492E-001          2.6120045623661445E+000         -8.4088932796698922E-004         -7.3837303372127061E-001          4.9923110074089278E-004          1.0000352788209217E+000         -1.2741119393195060E+001         -1.2741119393195060E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4088640359265963E+002          1.2025374200884889E-001          9.7838863207963076E+000          4.8738049238121938E+001          3.1716732164594536E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1716732164594536E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              65          2.9172629301128345E+009                                1          6.9261211096864661E-001          3.2940045326008112E+000          1.2640039357424962E-001          6.8368770866777195E-001          1.2635129309556575E-001          2.6188084132950618E+000          3.8860289816534287E-004         -7.3893175797173494E-001          4.9407785622332303E-004          1.0000404320654392E+000         -1.2787292233107156E+001         -1.2787292233107156E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4059272055844338E+002          1.1886672956906423E-001          9.7829070536147285E+000          4.8734077275704429E+001          3.1698801070915280E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1698801070915280E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              66          2.9457409697032337E+009                                1          6.9769908276688852E-001          3.3101136581101827E+000          1.2645302941737246E-001          6.8397569415463466E-001          1.2653092589834633E-001          2.6320159610667853E+000         -6.1563195259022117E-004         -7.4013239118906715E-001          4.8892207790060039E-004          1.0000455878437620E+000         -1.2742215853240978E+001         -1.2742215853240978E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4000780505092786E+002          1.1733976549096559E-001          9.7797092582882961E+000          4.8730583130521637E+001          3.1684266383925888E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1684266383925888E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              67          2.9741589000180206E+009                                1          6.9958410365921542E-001          3.3160730822140421E+000          1.2645003089458834E-001          6.8426429767549835E-001          1.2639864000276982E-001          2.6370829973420347E+000          4.0657788578581371E-004         -7.4052227466288278E-001          4.8472093675353721E-004          1.0000497889849089E+000         -1.2830225172052080E+001         -1.2830225172052080E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3979305246046150E+002          1.1622692619495063E-001          9.7791851899805717E+000          4.8727227678464047E+001          3.1664169230590741E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1664169230590741E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              68          3.0022664127904634E+009                                1          7.0429970649069573E-001          3.3309578959793256E+000          1.2649272708668499E-001          6.8455180565365858E-001          1.2655904170069882E-001          2.6492906317969740E+000         -5.2398163831432162E-004         -7.4160939632759826E-001          4.8002333718763696E-004          1.0000544865844749E+000         -1.2776946422918229E+001         -1.2776946422918229E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3925780340500083E+002          1.1484307183191732E-001          9.7763243998884004E+000          4.8723972816518256E+001          3.1652415572833647E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1652415572833647E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              69          3.0314037820262790E+009                                1          7.0756350995216144E-001          3.3412406514246422E+000          1.2646241363898827E-001          6.8485202236008524E-001          1.2657194389637552E-001          2.6578125238994370E+000         -8.6535968410914640E-004         -7.4232493217569095E-001          4.7570336962842607E-004          1.0000588065520342E+000         -1.2828969851990411E+001         -1.2828969851990411E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3889039057791044E+002          1.1363428132948493E-001          9.7747161938911020E+000          4.8720717875147798E+001          3.1633543347888349E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1633543347888349E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              70          3.0649973911291270E+009                                1          7.0955677644674986E-001          3.3475127479922349E+000          1.2649012753297209E-001          6.8520006050723670E-001          1.2641890785993704E-001          2.6631562711088925E+000          5.6336250835172007E-004         -7.4271128287115840E-001          4.7127248110329952E-004          1.0000632374405594E+000         -1.2879765840497056E+001         -1.2879765840497056E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3866754355511642E+002          1.1247033307404708E-001          9.7743218875266784E+000          4.8717062893914587E+001          3.1618624305965721E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1618624305965721E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              71          3.0931023380277295E+009                                1          7.1371687049233967E-001          3.3605841899409530E+000          1.2653952708382846E-001          6.8549327900372747E-001          1.2654250716572754E-001          2.6738907614546150E+000         -2.3550046271514066E-005         -7.4363452356190718E-001          4.6711708131679403E-004          1.0000673928403456E+000         -1.2830169955943944E+001         -1.2830169955943944E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3820391640772431E+002          1.1126161995401558E-001          9.7719722421962896E+000          4.8714064636430869E+001          3.1606754937748196E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1606754937748196E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              72          3.1268282743060527E+009                                1          7.1707526717735948E-001          3.3711180982192319E+000          1.2651201378532265E-001          6.8584754499969047E-001          1.2653822511042537E-001          2.6826349396859968E+000         -2.0714155805362438E-004         -7.4433810025602321E-001          4.6265670524163086E-004          1.0000718532164210E+000         -1.2878592537468325E+001         -1.2878592537468325E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3783252187750969E+002          1.1002690518412644E-001          9.7704984039421579E+000          4.8710579279125433E+001          3.1589710567858180E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1589710567858180E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              73          3.1644227316732149E+009                                1          7.2166243626632987E-001          3.3854796294022225E+000          1.2657386759813830E-001          6.8624603978438048E-001          1.2662537169378599E-001          2.6944715584764172E+000         -4.0674388520065609E-004         -7.4531331101805465E-001          4.5768470337293805E-004          1.0000768252182897E+000         -1.2878592537468325E+001         -1.2878592537468325E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3732871141133413E+002          1.0861337663780871E-001          9.7681981197607133E+000          4.8706812094234571E+001          3.1572694316003531E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1572694316003531E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              74          3.2047004658656139E+009                                1          7.2488904650249442E-001          3.3955632906326647E+000          1.2653695748918381E-001          6.8667631022711251E-001          1.2656384712991797E-001          2.7028924816306783E+000         -2.1245909747484151E-004         -7.4594760431875007E-001          4.5290724465442720E-004          1.0000816026770081E+000         -1.2925868088455834E+001         -1.2925868088455834E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3697718892003238E+002          1.0731992808629541E-001          9.7671097685344073E+000          4.8702902851182451E+001          3.1554990733176979E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1554990733176979E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              75          3.2470582084575496E+009                                1          7.2918012031526069E-001          3.4089504198230816E+000          1.2660023393434103E-001          6.8713316181663131E-001          1.2659628384462612E-001          2.7139684778839990E+000          3.1202256455954750E-005         -7.4681608595823912E-001          4.4788307011482605E-004          1.0000866268515476E+000         -1.2925868088455834E+001         -1.2925868088455834E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3651260837539215E+002          1.0592081757309643E-001          9.7652687569699541E+000          4.8698914839349712E+001          3.1537838155364458E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1537838155364458E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              76          3.2911592633087411E+009                                1          7.3467281069313850E-001          3.4260480518899055E+000          1.2661466177711497E-001          6.8761351234560120E-001          1.2673925974447653E-001          2.7280221416100972E+000         -9.8310474286157916E-004         -7.4794430666176082E-001          4.4265211625858596E-004          1.0000918578054039E+000         -1.2925868088455834E+001         -1.2925868088455834E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3592294824074179E+002          1.0442220031857248E-001          9.7625703424134400E+000          4.8694901391771431E+001          3.1519082431117827E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1519082431117827E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              77          3.3349481865641680E+009                                1          7.3615086905772198E-001          3.4306416636745829E+000          1.2658358869223438E-001          6.8809487777700862E-001          1.2651085910745996E-001          2.7320368197480684E+000          5.7488807907485925E-004         -7.4813850501456247E-001          4.3845271248466099E-004          1.0000960572091777E+000         -1.3018176632081056E+001         -1.3018176632081056E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3576593549762615E+002          1.0336228523776364E-001          9.7630448358963662E+000          4.8691054385587186E+001          3.1499842079561045E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1499842079561045E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              78          3.3700299600461040E+009                                1          7.4008141374560832E-001          3.4428423504551331E+000          1.2662440454419271E-001          6.8848395010591190E-001          1.2659426715688701E-001          2.7420809223637219E+000          2.3806281265766605E-004         -7.4891917138884923E-001          4.3462613230924556E-004          1.0000998837893531E+000         -1.2962270722849969E+001         -1.2962270722849969E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3534871354861201E+002          1.0227848515092360E-001          9.7612782652233978E+000          4.8688020010722624E+001          3.1489629926498814E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1489629926498814E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
