#DataThief /Users/brian/Documents/research/CeMDA_tidal_evol/Jensen_mass_radius_relation_calculations/trial.png Monday 28-Dec-2015 9:03:37 PM
290.1797, 13.7441
288.7723, 13.7441
287.3717, 13.7441
285.9779, 13.7441
284.5909, 13.7441
283.2106, 13.7441
281.837, 13.7441
280.47, 13.7441
279.1097, 13.7441
277.756, 13.7441
276.4088, 13.7441
275.0682, 13.7441
273.7328, 13.7678
272.4052, 13.7678
271.084, 13.7678
269.7692, 13.7678
268.4607, 13.7678
267.1587, 13.7678
265.863, 13.7678
264.5735, 13.7678
263.2903, 13.7678
262.0133, 13.7678
260.7425, 13.7678
259.4778, 13.7678
258.2193, 13.7678
256.9668, 13.7678
255.7206, 13.7678
254.4803, 13.7678
253.246, 13.7678
252.0177, 13.7678
250.7953, 13.7678
249.579, 13.7678
248.3685, 13.7678
247.1639, 13.7678
245.9651, 13.7678
244.7711, 13.7915
243.5838, 13.7915
242.4025, 13.7915
241.2268, 13.7915
240.0568, 13.7915
238.8925, 13.7915
237.7338, 13.7915
236.5808, 13.7915
235.4333, 13.7915
234.2913, 13.7915
233.1551, 13.7915
232.0242, 13.7915
230.8989, 13.7915
229.779, 13.7915
228.6644, 13.7915
227.5554, 13.7915
226.4518, 13.7915
225.3535, 13.7915
224.2605, 13.7915
223.1728, 13.7915
222.0903, 13.7915
221.0132, 13.7915
219.9412, 13.7915
218.8745, 13.7915
217.812, 13.8152
216.7555, 13.8152
215.7042, 13.8152
214.658, 13.8152
213.6169, 13.8152
212.5808, 13.8152
211.5497, 13.8152
210.5237, 13.8152
209.5027, 13.8152
208.4865, 13.8152
207.4753, 13.8152
206.4691, 13.8152
205.4677, 13.8152
204.4711, 13.8152
203.4794, 13.8152
202.4925, 13.8152
201.5104, 13.8152
200.533, 13.8152
199.5604, 13.8152
198.5925, 13.8152
197.6293, 13.8152
196.6707, 13.8152
195.7168, 13.8152
194.7675, 13.8152
193.823, 13.8152
192.8829, 13.8152
191.9474, 13.8152
191.0164, 13.8152
190.0899, 13.8152
189.168, 13.8152
188.2505, 13.8152
187.3374, 13.8152
186.4288, 13.8152
185.5246, 13.8152
184.6248, 13.8152
183.7292, 13.8152
182.8382, 13.8152
181.9514, 13.8152
181.0689, 13.8152
180.1907, 13.8152
179.3168, 13.8152
178.447, 13.8152
177.5815, 13.8152
176.7202, 13.8152
175.8631, 13.8152
175.0102, 13.8152
174.1613, 13.8152
173.3166, 13.8152
172.476, 13.8152
171.6395, 13.8152
170.807, 13.8152
169.9786, 13.8152
169.1541, 13.8152
168.3336, 13.8152
167.5173, 13.8152
166.7048, 13.8152
165.8961, 13.8152
165.0916, 13.8152
164.2909, 13.8152
163.4941, 13.8152
162.701, 13.8152
161.912, 13.8152
161.1267, 13.8152
160.3458, 13.7915
159.5682, 13.7915
158.7942, 13.7915
158.0241, 13.7915
157.2576, 13.7915
156.4949, 13.7915
155.7359, 13.7915
154.9805, 13.7915
154.2288, 13.7915
153.4808, 13.7915
152.7364, 13.7915
151.9963, 13.7678
151.2591, 13.7678
150.5253, 13.7678
149.7953, 13.7678
149.0688, 13.7678
148.3458, 13.7678
147.6263, 13.7678
146.9102, 13.7678
146.1978, 13.7678
145.4887, 13.7678
144.783, 13.7678
144.0814, 13.7441
143.3826, 13.7441
142.6872, 13.7441
141.995, 13.7441
141.3064, 13.7441
140.6211, 13.7441
139.9391, 13.7441
139.2603, 13.7441
