#DataThief /Users/brian/Documents/research/CeMDA_tidal_evol/Jensen_mass_radius_relation_calculations/trial.png Monday 28-Dec-2015 9:08:11 PM
249.5628, 14.1232
248.3524, 14.1232
247.1479, 14.1232
245.9492, 14.1232
244.7563, 14.1232
243.5692, 14.1232
242.3878, 14.1232
241.2122, 14.1232
240.0423, 14.1232
238.878, 14.1232
237.7184, 14.1469
236.5654, 14.1469
235.4181, 14.1469
234.2762, 14.1469
233.14, 14.1469
232.0092, 14.1469
230.8829, 14.1706
229.7631, 14.1706
228.6487, 14.1706
227.5396, 14.1706
226.4361, 14.1706
225.3378, 14.1706
224.245, 14.1706
223.1564, 14.1943
222.074, 14.1943
220.9969, 14.1943
219.9251, 14.1943
218.8584, 14.1943
217.7969, 14.1943
216.7406, 14.1943
215.6884, 14.218
214.6423, 14.218
213.6012, 14.218
212.5652, 14.218
211.5342, 14.218
210.5083, 14.218
209.4873, 14.218
208.4703, 14.2417
207.4592, 14.2417
206.453, 14.2417
205.4517, 14.2417
204.4552, 14.2417
203.4636, 14.2417
202.4767, 14.2417
201.4938, 14.2654
200.5165, 14.2654
199.544, 14.2654
198.5762, 14.2654
197.6131, 14.2654
196.6545, 14.2654
195.7008, 14.2654
194.7516, 14.2654
193.807, 14.2654
192.8662, 14.2891
191.9308, 14.2891
190.9999, 14.2891
190.0735, 14.2891
189.1516, 14.2891
188.2342, 14.2891
187.3212, 14.2891
186.4127, 14.2891
185.5086, 14.2891
184.6088, 14.2891
183.7127, 14.3128
182.8216, 14.3128
181.9348, 14.3128
181.0525, 14.3128
180.1743, 14.3128
179.3005, 14.3128
178.4309, 14.3128
177.5654, 14.3128
176.7042, 14.3128
175.8464, 14.3365
174.9935, 14.3365
174.1448, 14.3365
173.3002, 14.3365
172.4596, 14.3365
171.6232, 14.3365
170.7908, 14.3365
169.9624, 14.3365
169.1381, 14.3365
168.3176, 14.3365
167.5013, 14.3365
166.6888, 14.3365
165.8805, 14.3365
165.0752, 14.3602
164.2746, 14.3602
163.4778, 14.3602
162.6848, 14.3602
161.8959, 14.3602
161.1107, 14.3602
160.3292, 14.3602
159.5516, 14.3602
158.7778, 14.3602
158.0077, 14.3602
157.2413, 14.3602
156.4787, 14.3602
155.7197, 14.3602
154.9645, 14.3602
154.2129, 14.3602
153.4649, 14.3602
152.7206, 14.3602
151.9798, 14.3602
